Nonner Thermostat, End,2017-06-18 16:27:16.385164
Nonner Thermostat, Startup,2017-06-18 16:32:16.437298
Nonner Thermostat, End,2017-06-18 16:32:37.696019
Nonner Thermostat, Startup,2017-06-18 16:37:37.700041
Nonner Thermostat, End,2017-06-18 16:37:57.035231
Nonner Thermostat, Startup,2017-06-18 16:42:57.039296
Nonner Thermostat, End,2017-06-18 16:43:19.171847
Nonner Thermostat, Startup,2017-06-18 16:48:19.217291
Nonner Thermostat, End,2017-06-18 16:48:34.222467
Nonner Thermostat, Startup,2017-06-18 16:53:34.225988
Nonner Thermostat, End,2017-06-18 16:53:54.048246
Nonner Thermostat, Startup,2017-06-18 16:58:54.051897
Nonner Thermostat, Startup,2017-06-18 17:03:09.919599
Nonner Thermostat, End,2017-06-18 17:03:37.936794
Nonner Thermostat, Startup,2017-06-18 17:08:26.442001
Nonner Thermostat, End,2017-06-18 17:08:41.354281
Nonner Thermostat, Startup,2017-06-18 17:13:41.357297
Nonner Thermostat, End,2017-06-18 17:14:10.361921
Nonner Thermostat, Startup,2017-06-18 17:19:10.365156
Nonner Thermostat, End,2017-06-18 17:19:34.238186
Nonner Thermostat, Startup,2017-06-18 17:24:34.241622
Nonner Thermostat, End,2017-06-18 17:24:53.677184
Nonner Thermostat, Startup,2017-06-18 17:29:53.680239
Nonner Thermostat, End,2017-06-18 17:30:10.714338
Nonner Thermostat, Startup,2017-06-18 17:35:10.718025
Nonner Thermostat, End,2017-06-18 17:35:29.303422
Nonner Thermostat, Startup,2017-06-18 17:40:29.306959
Nonner Thermostat, End,2017-06-18 17:41:00.148307
Nonner Thermostat, Startup,2017-06-18 17:46:00.151930
Nonner Thermostat, End,2017-06-18 17:46:16.979500
Nonner Thermostat, Startup,2017-06-18 17:51:16.982183
Nonner Thermostat, End,2017-06-18 17:51:42.900070
Nonner Thermostat, Startup,2017-06-18 17:56:42.903650
Nonner Thermostat, End,2017-06-18 17:57:02.254570
Nonner Thermostat, Startup,2017-06-18 18:02:02.294765
Nonner Thermostat, End,2017-06-18 18:02:23.128070
Nonner Thermostat, Startup,2017-06-18 18:07:23.131550
Nonner Thermostat, End,2017-06-18 18:07:39.731011
Nonner Thermostat, Startup,2017-06-18 18:12:39.757198
Nonner Thermostat, End,2017-06-18 18:13:02.231790
Nonner Thermostat, Startup,2017-06-18 18:18:02.234923
Nonner Thermostat, End,2017-06-18 18:18:17.487745
Nonner Thermostat, Startup,2017-06-18 18:23:17.491770
Nonner Thermostat, End,2017-06-18 18:23:44.280626
Nonner Thermostat, Startup,2017-06-18 18:28:44.329935
Nonner Thermostat, End,2017-06-18 18:29:10.479904
Nonner Thermostat, Startup,2017-06-18 18:34:10.483144
Nonner Thermostat, End,2017-06-18 18:34:30.889069
Nonner Thermostat, Startup,2017-06-18 18:39:30.901525
Nonner Thermostat, End,2017-06-18 18:39:45.216385
Nonner Thermostat, Startup,2017-06-18 18:44:45.221000
Nonner Thermostat, End,2017-06-18 18:45:03.524080
Nonner Thermostat, Startup,2017-06-18 18:50:03.527880
